rhyme scheme	stanza	filename	stanza number (in file)
ABCDBEC	"Å — alle de skygger,
som glider og strømmer
forbi meg.
Alle de øyne,
som stirrer og dømmer.
Og ingen,
ingen kan fri meg."	2011041408091_9_annotated.txt	1
ABAB	"Aftenvindens stille, tunge klagen
skjelver over sletten vemodsfull.
Dagen dør i purpur og skarlagen,
solen synker i et hav av gull."	2011041408091_9_annotated.txt	2
ABAAC	"Ennu sitter flyktningen alene
under dommen av uskyldig blod.
øyet flakker rundt på markens stene
aldri tvettes disse hender rene.
Livet er ei langt nok til hans bot."	2011041408091_9_annotated.txt	3
AABBCDCD	"Over Jerusalems brogede vrimmel
stjernene smiler fra mattblå himmel.
Aftenens dulmende ro seg breder
langsomt og lunt i dens smug og streder.
Kvinner og menn i Marias bolig
samles som vanlig i skumringens stund,
dveler om Mesterens minne fortrolig,
lytter til ordet fra lærernes munn."	2011041408091_9_annotated.txt	4
AABB	"Nå er den vanlige ro dog forsvunnet.
Et engstende rykte dem alle har spunnet
inn i sitt nett. De hvisker og tier
og spør. Men ingen har svar som befrier."	2011041408091_9_annotated.txt	5
AABB	"Saulus rabbiner! Som kampsignal lød
navnet. Landflyktighet, redsler og død
det varsler. Vel hvisket et underfullt rykte,
at nå var der intet å frykte;"	2011041408091_9_annotated.txt	6
ABCDBC	"men hvem tør tro det. Spenningens ve
skjelver i hjerter og nerver og miner.
Hva er det? En gjøglende drøm? Der kommer
Barnabas, Markus og Peter og ser
ved hånden han fører Saulus rabbiner,
den fnysende bøddel, den grusomme dommer."	2011041408091_9_annotated.txt	7
ABBACC	"Hans hode er senket. Se, sorgen har preget
hans trekk. Han lyser av mildhet og ro.
Å Gud, er det mulig! Tør ryktet de tro?
Saulus en bror mellom brødre!?  Beveget
lytter de alle til Peters ord,
og stirrer i frykt på den fremmede bror."	2011041408091_9_annotated.txt	8
ABBA	"Og Saulus selv! Grepet, bøyet,
står han i klyngen av ukjente frender,
åpner sitt hjerte, skrifter, bekjenner,
mens angerens tårer skjelver i øyet."	2011041408091_9_annotated.txt	9
AABCCB	"Hans hjerte er fullt. Sin sorg han betvinger.
Han ånder befriet, hans ord får vinger.
Større enn blindhet, blodskyld og skam,
et bunnløst dyp, en svimlende gåde,
er Herrens barmhjertighet, godhet og nåde,
stor imot alle — størst dog mot ham."	2011041408091_9_annotated.txt	10
ABAAB	"Fra hjerte til hjerte, fra øye til øye
der går som en bølge av takk og smil,
ogistiger som brus mot Gud i det høye,
som løver kan temme, som stolthet kan bøye,
ogtvinge i kne både tross og tvil."	2011041408091_9_annotated.txt	11
ABBA	"Brødrene skilless De nærmeste dage
de drøfter fra morgen til dagen dør,
kun Saulus fra Tarsus, forfølgeren før,
men nå ikke mere disiplenes plage,"	2011041408091_9_annotated.txt	12
ABBA	"han ønsker å være en bror, en venn.
De vilde nok tro ham, såsant de kunde;
men akk, enn blør så mangen vunde.
De tviler og tror  og tviler igjen."	2011041408091_9_annotated.txt	13
ABCBDEFE	"Tross skuffelser og kulde,
tross dype sjelesår,
og mørke minners skygger
fra lengst henrundne år,
ble dagen dog for Saulus
en fredfull, stille fest,
når ut og inn han vandret,
som Peters kjære gjest."	2011041408091_9_annotated.txt	14
ABCB	"Jerusalem han elsket
som barn sin moder øm.
Det var hans barndoms lengsel,
det var hans ungdoms drøm."	2011041408091_9_annotated.txt	15
ABCB	"Nå er den blitt ham mere
enn noen gang den var,
nå hver dens plett er merket
av Kristi fotefar."	2011041408091_9_annotated.txt	16
ABCD	"Ved Peters side vandrer
han glad fra sted til sted,
og denne må fortelle
på ny om alt han vet."	2011041408091_9_annotated.txt	17
ABCB	"Ei barn har noensinne
slik lyttet til sin mor,
som denne rabbi hørte
den ringe fiskers ord."	2011041408091_9_annotated.txt	18
ABCB	"Fra gatens larm og uro,
mens skumringen falt på,
de vandret tause sammen
til havens stille vrå."	2011041408091_9_annotated.txt	19
ABCB	"«Her var det! — Her han segnet
i angst på marken ned.
Her stred han hårdt med døden,
her ble som blod hans sved."	2011041408091_9_annotated.txt	20
ABCB	"Å male rett hans smerte
ei penn, ei ord formår.
O skam som aldri glemmes,
så lenge verden står:"	2011041408091_9_annotated.txt	21
ABCB	"Vi sovnet. Uten støtte
av vennehånd han stred
hans rop i natten døde,
forlatt sin kval han led."	2011041408091_9_annotated.txt	22
ABCB	"Akk — bunnløs er vår skjensel,
ti vit: hans egen venn
for penger overgav ham
tilrådet og dets menn."	2011041408091_9_annotated.txt	23
ABCB	"Vi så i fakkelskjæret
hans vilt forvredne munn
idet han Herren kysset,
O, redselsfulle stund."	2011041408091_9_annotated.txt	24
ABCB	"Vi hørte vaktens latter,
og larm av spyd og skjold.
Vi så vår Mester bundet
i sine bødlers vold."	2011041408091_9_annotated.txt	25
ABCB	"Og Ve blandt havens stammer,
som skremt, forjaget vilt
vi flyktet, usle, feige. 
Akk, alt var tapt og spilt."	2011041408091_9_annotated.txt	26
AABCCDD	"Gudmund Torsen Storebingen
smal om livet, brei om bringen,
fast på tå der andre falt;
glad og lett, men arm på gods,
derfor var han flink til fots;
flink med skreppa på sin nakke,
både opp og nedad bakke."	2012032024065_12_annotated.txt	0
ABAB	"Knut Labeit i Viumsåsen
var en tverr og uglad mann;
men han hadde fe i båsen,
sølv i skap og fulle spann."	2012032024065_12_annotated.txt	1
AABB	"Knut var både grim og gram,
skakk av vekst og hoftelam;
derfor drog den rike styggen
helst i veg på hesteryggen. "	2012032024065_12_annotated.txt	2
ABCB	"Ingeborg i Fagerlia,
bedre terne så du ei.
Gikk hun først på sæterstien,
ble den snart en alfarveg."	2012032024065_12_annotated.txt	3
AABB	"Bygdens unge menn i flokk
drog til sæters flittig nok;
men hun så, hun enset ingen
uten Gudmund Storebingen."	2012032024065_12_annotated.txt	4
ABCB	"Tiden svant til ut på høsten,
sæterhytta stod forlatt,
da ble Gudmund reiselysten,
og så tok han skreppa fatt."	2012032024065_12_annotated.txt	5
AABC	"Mens han drog på salg og kjøp,
Gudmund fra sin lykke løp.
Knut Labeit hvis fart var liten,
passet desto bedre tiden."	2012032024065_12_annotated.txt	6
ABAC	"S3 kom Gudmund heim for silde;
for hans hjertenskjær var brud,
tvunget, skjønt hun bar seg ille,
solgt for sølv til rike Knut."	2012032024065_12_annotated.txt	7
ABB	"vent, det finnes vel et råd,
råd for uråd, om ei førenn
du skal inn ad kirkedøren.»"	2012032024065_12_annotated.txt	8
ABAB	"Det ble vår i alle dale
elva steg og lauvet sprang,
da begynte Knut å prale
med den fest han fikk i gang."	2012032024065_12_annotated.txt	9
AABB	"Det ble brygget, det ble bakt,
det var nok av stas og prakt;
vidt omkring drog etter gjester
spillemann og kjøkemester."	2012032024065_12_annotated.txt	10
ABCB	"Mellom Fagerlias bjørker
og det strie elvedrag
red i brudeferd til kirke
Knut Labeit på pinsedag."	2012032024065_12_annotated.txt	11
ABCC	"Foran spillemannen drog,
så kom bruden med sitt tog;
først bak den som slo på tromme,
så man Knut med følge komme."	2012032024065_12_annotated.txt	12
ABAB	"Men i skjul av grønne greiner
langs den samme kirkesti
Gudmund Torsen gikk aleine,
just da ferden kom forbi."	2012032024065_12_annotated.txt	13
AABC	"Klokt han passet sine skritt
så han fulgte brudens ritt,
og da var det intet uten
krattet mellom ham og bruden."	2012032024065_12_annotated.txt	14
ABAB	"Sådan gikk det fram til nesset,
der hvor elva bøyde av.
Her stod flommen over gresset
opp til sti og gjerdestav."	2012032024065_12_annotated.txt	15
ABC	"Kirken lå så nær der ved
over på den annen bredd;
men av bru det var ei annet"	2012032024065_12_annotated.txt	16
ABAB	"«Hvem tør våge å va over?»
ropte i sin vånde Knut;
«Den, som prøver det jeg lover
Viumsåsens beste stut.»"	2012032024065_12_annotated.txt	17
AAB	"Men de svarte ham med spott:
«Rike Knut, du lover godt
greie dette, det kan ingen!"	2012032024065_12_annotated.txt	18
ABAB	"Og i ståket og i larmen
fram til bruden trengte han,
løftet henne høyt på armen,
sprang så i det strie vann."	2012032024065_12_annotated.txt	19
ABCC	"Elva om hans hofte stod,
men han stemte seg imot,
og man så ham opprett skride
over til den annen side."	2012032024065_12_annotated.txt	20
ABAB	"Da han stod på kirkevollen
jublet store der og små.
i hans arm satt hel og holden
bruden med sin krone på."	2012032024065_12_annotated.txt	21
AABB	"Knut Labeit forsøkte ei
Gudmunds nye kirkeveg;
ingen av hans bryllupsfeller
bar ham over elva heller."	2012032024065_12_annotated.txt	22
ABAB	"Folk på dette kirkestevne
lovet høyt og hellig det,
at hver mann med all sin evne
skulle stå på Gudmunds rett."	2012032024065_12_annotated.txt	23
AABC	"Prest og klokker likedan
lovet ham å holde stand.
Knut ble snart så spak til mote
at han gav seg med det gode."	2012032024065_12_annotated.txt	24
ABAC	"Og man har i disse egne
fra den tid et munnhell hatt,
som i korthet kan betegne
Gudmund Storebingens kraft."	2012032024065_12_annotated.txt	25
AABB	"Er et arbeid tungt og slemt
har man straks den faste skjemt
når man just får bukt med tingen,
«Jo, jeg kan, sa Storebingen.»"	2012032024065_12_annotated.txt	26
TABCB	"ARBEIDSLØS JUL IGJEN
I fjor fikk vi tyve kroner.
O jule-idyll!
Hvor gode var ikke de herrer ifjor
for Frelserens skyld."	2011102708082_81_annotated.txt	0
ABCB	"I fjor fikk vi tyve kroner
å feire hans komme med.
Det skjærer dem ennå i hjertet
å tenke på det:"	2011102708082_81_annotated.txt	1
ABCB	"«Det var å sy bløte puter
til dranker og dovenpels.
I år må vi handle med Kristus:
Gå ut og frels!"	2011102708082_81_annotated.txt	2
ABCB	"Ja, lader oss alle bede
om iver og styrke fra Ham,
så ikke vi frister en eneste sjel
til last og skam!"	2011102708082_81_annotated.txt	3
ABCB	"I fjor fikk vi tyve kroner
til måltid og juletre.
I år har vi bare det glade budskap
å trøste oss med."	2011102708082_81_annotated.txt	4
ABCB	"Men skulle de herrer forsøke
enn mere å frelse oss
å, måtte vi likne den røver på korset
som døde i naken tross!"	2011102708082_81_annotated.txt	5
TABBACC	"EN UNGDOM SOM ER STERK OG SUNN
En ungdom som er sterk og sunn,
den stiger frem med overskudd
i lek og sang og blomsterskudd
av fedrelandets odelsgrunn.
Den drømmner av det store svunne,
den lengter mot det enn ei vunne."	2006081000055_47_annotated.txt	0
ABCADD	"En ungdom som er sterk og sunn,
er hele folkets æressak,
er hele livets blomstringsdag,
oppstandelse på fedres grunn
av alle slekter. Atter blommer
de gamle i de unges sommer."	2006081000055_47_annotated.txt	1
ABBACC	"En ungdom som er sterk og sunn,
er alt vi evner, én gang til,
og dermed håp for alt vi vil,
er vekst i karakterens grunn,
med dragning mot et alltid bedre
av slektens ånd fra våre fedre."	2006081000055_47_annotated.txt	2
TIABAC	"TIL BJØRN
(1905.)
Av oss du fikk din hele arv
i anlegg, vesen og i kraft.
En del var god, en del var skarv,
så du har møye med den hatt."	2006081000055_56_annotated.txt	0
ABAB	"Slett intet gull du fikk i arv;
men se, du fikk min fiende-flokk!
Og den har trelet for ditt tarv,
og den har gitt deg venner nok."	2006081000055_56_annotated.txt	1
AABB	"Er den kun med, så kan du le;
så lenge dur du, stol på det!
Men slutter den, da er det slutt.
Jeg derfor råder: Øk den, gutt!"	2006081000055_56_annotated.txt	2
ABAB	"Fader vår som troner i din himmel,
dine barn som ferdes her på jord,
glemmer titt i denne travle vrimmel
de i himlen har en fader stor."	2009013000065_20_annotated.txt	0
ABABCDED	"Hvor Jakob fordum fryktet
for Esaus overmakt,
hvor han ble trøstet, styrket
av Herrens englevakt,
hvor han i natten brøtes
med Herren, og vant seir,
på Mahana'ums slette
har David nå slått leir."	2011041408047_29_annotated.txt	0
ABCBD	"Som Jakob David kjemper
i nattens mulm sin strid,
og nå som før er Herren
hans trøst i nødens tid.
Hans fiender er mange."	2011041408047_29_annotated.txt	1
ABACDED	"En sterk og tallrik hær
er rykket over Jordan
og kongen ganske nær.
Men kan en mann vel kjempe
imot sitt eget kjød ?
Kan vel en fader søke
sin egen livsfrukts død?"	2011041408047_29_annotated.txt	2
ABCB	"Og kongens styrke viker,
hans arm er matt og vek.
Hans bryst er fylt av kvaler,
hans kinn av gråt er blek."	2011041408047_29_annotated.txt	3
ABCB	"Men fattes David styrke
og mot til denne strid,
så samler Joab folket
energisk, og med flid."	2011041408047_29_annotated.txt	4
ABCB	"Og kongens fylking vokser
i styrke og i tall.
Snart vil dens våben tvinge
opprøreren til fall."	2011041408047_29_annotated.txt	5
ABCB	"De kommer glad og villig
både fra fjern og nær.
De kommer for å vise
de har sin konge kjær."	2011041408047_29_annotated.txt	6
ABCB	"De bringer store gaver
av frukter, korn og brød,
så ingen mann skal sulte
og lide savn og nød."	2011041408047_29_annotated.txt	7
ABCB	"Så styrkes Davids hjerte,
til kamp han står beredt.
Sitt land han ei tør svikte,
og ei sin krones rett."	2011041408047_29_annotated.txt	8
ABCB	"Han ordner sine hærer,
hver høvding får sitt bud.
Og så får kampens utfall
bli lagt på Israels Gud."	2011041408047_29_annotated.txt	9
ABCB	"Og Davids krigerhjerte
er atter satt i brann —
selv vil sin hær han føre
til kamp for folk og land."	2011041408047_29_annotated.txt	10
ABCB	"Selv vil han slå til jorden
forræderiets ild.
Men folket vil ei sette
sin konges liv på spill."	2011041408047_29_annotated.txt	11
ABCB	"Man ser på kongens panne
en flyktig skygges spor 
motstrebende han lyder
de eldstes kloke ord."	2011041408047_29_annotated.txt	12
ABCB	"Farshjertet blør i barmen
ved tanken på sin sønn.
Hans høvdinger med beven
forstår hans hjertes bønn:"	2011041408047_29_annotated.txt	13
ABCB	"«Far varsomt med den arme
som yppet strid og kiv!
Far varsomt med hans ungdom,
og spar hans dyre liv"	2011041408047_29_annotated.txt	14
ABCB	"Og folket går i striden,
mens kongen, tung i sinn,
går under byrden bøyet
i teltets skygger inn."	2011041408047_29_annotated.txt	15
ABCB	"Fra høyden kongen stirrer
forventningsfull og spent.
Før sol i vesten synker
han vet hva der er hendt."	2011041408047_29_annotated.txt	16
ABCB	"Men seirens budskap tenner
ei kongens sinn i glød —
akk, hva han angstfull fryktet
er skjedd — hans sønn er død."	2011041408047_29_annotated.txt	17
ABCB	"Og David klager, jamrer:
«Min sønn! Mitt liv, min lyst!
Akk, hvorfor fant ei sverdet
vei til din faders bryst.»"	2011041408047_29_annotated.txt	18
ABCD	"Og seirens dag ble sorgens
og hærens tapre dåd
forringes og foraktes
ved kongens bitre gråt."	2011041408047_29_annotated.txt	19
ABCB	"Men Joab, hård og heftig,
i kongens telt går inn:
«Din bitre sorg forgifter
hver ærlig krigers sinn."	2011041408047_29_annotated.txt	20
ABCB	"Vår konges liv er reddet,
men hver og itn forstår,
du hater den deg elsker,
og elsker den deg slår."	2011041408047_29_annotated.txt	21
ABCB	"Ditt folk, ditt land, din trone,
du akter mindre verd
enn uslingen som løftet
til nidingsdåd sitt sverd."	2011041408047_29_annotated.txt	22
ABCB	"Betving din sorgl Ta vare
på dine stridsmenns tarv.
Hvis ikke, går vi fra deg,
og døden blir din arv.»"	2011041408047_29_annotated.txt	23
ABCB	"Skjønt kongen nøler, lyder
han dog sin høvdings ord.
Og nå kan leiren samles
i takk og glede stor."	2011041408047_29_annotated.txt	24
ABCB	"De mørke skyer spredes,
og munter er hver mann. 
Nå rinner atter dagen,
med fred i Judas land."	2011041408047_29_annotated.txt	25
TABCB	"Døden.
Hvem er den dystre seiler
som styrer inn på fjorden,
mens riggens skygge kaster
et kors henover jorden?"	2014102306006_7_annotated.txt	0
ABABCDEDC	"Ja, hvem er de som lårer
dens seil og firer båten?
Der høres gny av årer,
og frykten stanser gråten
hos dem som står og stirrer.
Der bruser den mot stranden
med dypet reist om baugen;
men ingen spør hinannen,
står bare stumt og virrer."	2014102306006_7_annotated.txt	1
AABBCD	"Den skurer tungt mot bryggen,
det skar som glass i ryggen,
og frost og selsom hunger
graver i bryst og lunger.
Høy står himmelsengen
og vil sin sorg beskytte;"	2014102306006_7_annotated.txt	2
TABCB	"TILBAKE TIL LIVET
Ombord i en husbåt i ælva
kan livet bli tåli bra,
når'n bare har dråpan på flaska
å smøre me nå og da."	2011102708082_68_annotated.txt	0
